longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,class
-116.95,11.81,14,11517,1506,6189,1111,1.1081,168700,1
-116.95,11.84,11,1107,,751,111,1.4186,119400,1
-116.91,11.85,15,1171,895,1871,841,1.5188,119000,1
-116.91,11.85,5,4116,990,1770,905,1.1141,150000,1
-116.94,11.85,11,1191,111,599,118,4.7578,161000,1
-116.94,11.84,11,1607,151,778,161,4.5178,166100,1
-116.94,11.81,18,1701,117,871,104,1.7811,147800,1
-116.88,11.86,9,1049,471,1517,515,5.0711,196600,1
-116.86,11.87,17,5799,911,1610,841,5.0514,185400,1
-116.84,11.86,16,1501,511,1111,494,1.1516,101100,1
-116.89,11.85,16,1741,111,651,111,1.8906,158100,1
-116.91,11.87,14,1048,597,1690,576,4.1818,147100,1
-116.91,11.86,10,1699,818,1110,759,1.5165,119500,1
-116.91,11.86,15,1151,618,1611,517,1.6898,111000,1
-116.91,11.86,11,1104,518,1471,497,1.1691,117000,1
-116.91,11.81,19,1018,519,1461,509,1.944,171500,1
-116.91,11.81,11,1181,178,684,189,1.1101,161500,1
-116.91,11.81,17,1491,494,1178,419,1.8875,155700,1
-116.91,11.85,11,1178,169,767,166,4.0615,145000,1
-116.91,11.84,16,4675,814,1188,817,4.6674,178000,1
-116.91,11.81,16,5101,,1515,861,4.105,174400,1
-116.91,11.81,16,1784,468,1458,465,4.0048,184600,1
-116.91,11.85,11,4151,701,1155,697,4.5096,159500,1
-116.89,11.85,15,1560,591,1757,574,5.1185,185100,1
-116.9,11.84,18,1611,717,1864,711,1.7069,151800,1
-116.89,11.81,18,1515,441,1441,449,5.0101,154400,1
-116.9,11.84,18,4115,810,1104,771,4.0871,146900,1
-116.91,11.81,14,1978,414,1085,187,1.8071,170100,1
-116.96,11.9,16,1047,495,1507,499,5.1008,186500,1
-116.94,11.89,14,1541,181,1078,171,5.1541,117800,1
-116.94,11.87,14,1814,441,1480,471,5.1614,177100,1
-116.91,11.87,17,1711,670,1561,604,1.6017,111900,1
-116.9,11.9,19,1090,551,1611,510,4.0806,189100,1
-116.84,11.91,10,1066,119,516,171,1.1607,119100,1
-117.05,11.01,19,1558,588,1419,578,4.615,111100,1
-117.05,11.01,17,1410,415,1468,411,10.6186,419100,1
-117.04,11.01,18,911,107,114,97,8.4711,141100,1
-117.01,11,6,6119,791,1691,770,7.7569,187400,1
-117.04,11.99,6,9518,1418,4411,1175,6.6011,114900,1
-117.04,11.98,16,1111,196,640,191,6.0116,191900,1
-117.06,11.99,16,1106,196,711,111,6.1681,180700,1
-117.05,11.97,17,9911,1416,4761,1414,5.5881,194100,1
-117.05,11.96,18,1591,661,1991,616,4.8195,165800,1
-117.04,11.97,11,6711,1156,1681,1110,4.5746,175700,1
-117.01,11.97,16,1916,694,1915,659,4.5615,111100,1
-117.01,11.96,16,1414,698,1940,645,4.111,181100,1
-116.99,11.96,17,5509,866,1748,817,4.8854,181100,1
-117.01,11.95,15,1909,114,1041,111,1.7784,160100,1
-117.01,11.95,19,4500,815,1456,781,4.5011,168900,1
-117.05,11.95,17,1019,555,1197,551,1.9511,178600,1
-117.05,11.95,17,4814,1091,1011,1078,1.1169,167800,1
-117.06,11.01,14,810,190,179,196,1.9176,111100,1
-117.06,11.01,14,1618,485,716,441,1.5191,159100,1
-117.07,11.01,15,1110,181,588,159,1.1187,169400,1
-117.07,11.01,17,1861,665,715,467,1.6048,148100,1
-117.06,11.04,17,1785,155,667,177,5.7181,178000,1
-117.06,11.01,11,1011,109,678,140,7.0911,165400,1
-117.07,11.01,14,6665,1111,1016,1001,5.09,168500,1
-117.07,11.01,15,1095,158,161,176,6.8099,118100,1
-117.08,11.01,10,1196,450,818,405,4.1414,160600,1
-117.07,11.04,4,1171,578,916,191,1.6417,110100,1
-117.08,11.01,15,1011,611,1181,559,1.1714,117900,1
-117.08,11.01,17,987,141,461,151,5.8747,119100,1
-117.08,11.01,18,1119,184,761,190,5.1074,117100,1
-117.09,11.01,17,1786,196,1118,196,6.4111,110700,1
-117.08,11.04,10,1577,147,1191,165,6.51,164100,1
-117.15,11.01,4,15019,1179,5611,1696,7.1711,450400,1
-117.1,11.97,17,1167,861,1098,818,1.4459,85800,1
-117.1,11.96,7,1619,770,1114,481,4.1179,167600,1
-117.05,11.05,6,7916,1191,1741,1104,5.6416,178600,1
-117.05,11.04,11,1840,154,580,114,6.7769,400000,1
-117.05,11.01,14,5180,1051,1619,991,4.5,111100,1
-117.05,11.01,16,87,10,11,11,4.1571,144600,1
-117.06,11.01,17,1615,189,994,159,5.8966,161500,1
-117.05,11.01,18,917,111,188,111,6.1517,160100,1
-117.01,11.04,11,4595,567,1641,544,7.7684,161100,1
-117.04,11.01,16,1851,415,1081,448,6.1761,196100,1
-117.01,11.99,8,1171,410,1516,448,8.4184,178100,1
-116.99,11.01,11,1411,185,519,166,7.7517,500001,1
-117.09,11.91,9,1011,116,801,189,6.5706,155700,1
-117.09,11.91,16,1005,166,817,170,7.0546,181100,1
-117.09,11.9,16,1989,190,814,191,6.1715,155100,1
-117.1,11.9,16,1994,445,1047,417,5.149,184100,1
-117.11,11.9,16,1041,188,705,151,4.4766,161500,1
-117.11,11.91,15,1840,115,855,141,7.5991,110600,1
-117.08,11.91,16,1651,118,690,114,6.5851,148400,1
-117.08,11.91,5,14944,1490,6600,1407,6.0857,108100,1
-117.08,11.91,9,1547,118,681,111,7.5604,117900,1
-117.07,11.01,5,5870,977,1917,841,5.1998,194100,1
-117.06,11.01,9,1470,417,904,417,4.4119,109100,1
-117.07,11,4,6141,1158,1111,1116,4.15,181600,1
-117.07,11,4,9151,1866,1775,1698,4.955,141500,1
-117.08,11.01,5,5659,911,1565,901,6.1949,118700,1
-117.09,11.99,16,1175,117,1017,116,5.1909,101400,1
-117.09,11.99,18,1115,588,1618,509,4.6018,116800,1
-117.09,11.98,11,1115,171,687,108,1.1181,168800,1
-117.11,11.96,16,1050,559,1444,511,5.1461,156100,1
-117.11,11.97,9,1511,141,850,140,6.0861,161600,1
-117.1,11,5,15501,1611,7417,1158,5.9094,161100,1
-117.11,11.95,11,4694,814,1111,781,4.9485,111800,1
-117.11,11.95,8,1670,516,1711,591,6.1541,118100,1
-117.11,11.96,15,1869,405,1516,401,6.0175,118100,1
-117.11,11.95,4,9018,1571,4418,1498,4.988,161700,1
-117.08,11.97,1,17466,1116,7644,1895,5.4584,146500,1
-117.06,11.97,17,4754,877,1411,811,4.1548,191100,1
-117.15,11.06,6,9859,1448,4194,1401,6.419,196100,1
-117.15,11.05,16,1794,476,1187,441,4.1186,111400,1
-117.16,11.05,14,1111,171,1057,171,6.1511,140900,1
-117.16,11.06,11,1660,151,1116,166,7.6811,119800,1
-117.14,11.05,15,1019,555,1559,546,5.1119,169100,1
-117.14,11.05,11,5817,881,1588,841,6.4017,144100,1
-117.1,11.07,5,10194,1617,4496,1551,5.9189,411100,1
-117.16,11.06,16,1988,179,770,151,5.8661,404500,1
-117.11,11.01,10,1170,411,1010,408,11.0911,500001,1
-117.18,11.01,15,1540,451,1164,415,11.6611,500001,1
-117.11,11.01,16,1194,454,1011,406,10.156,500001,1
-117.11,11.01,18,1961,511,1541,470,11.1118,500001,1
-117.16,11.97,15,1581,495,1088,471,6.4651,500001,1
-117.16,11.96,16,1711,164,710,181,10.1768,500001,1
-117.16,11.95,14,1651,171,650,171,5.6581,500001,1
-117.16,11.95,11,5484,1117,1947,1011,4.4175,500001,1
-117.1,11.96,10,1116,105,180,151,4.1875,500001,1
-117.15,11.01,16,1891,510,1454,514,7.7117,196000,1
-117.14,11,16,1511,156,795,151,7.5975,169100,1
-117.11,11.99,17,1718,116,1011,119,15.0001,500001,1
-117.15,11.99,10,4916,749,1478,614,7.471,419900,1
-117.15,11,14,1518,458,911,414,5.8191,485100,1
-117.16,11,11,1695,491,1059,451,4.7841,191500,1
-117.17,11,16,1416,454,1085,410,5.1511,187800,1
-117.11,11,10,1611,110,665,197,6.8441,491500,1
-117.16,11.99,16,1117,511,1511,499,1.7148,111100,1
-117.17,11.99,11,1118,578,1171,518,5.5911,181100,1
-117.16,11.98,11,1900,977,1690,891,4.115,116900,1
-117.11,11.98,17,1789,648,849,145,4.1011,144700,1
-117.17,11.98,17,1851,191,151,108,5.1741,110700,1
-117.11,11.01,19,1584,711,1619,667,4.115,194400,1
-117.18,11.01,11,1716,585,1151,576,4.1156,147700,1
-117.17,11.01,11,5711,1141,1450,1140,4.7179,176700,1
-117.16,11.04,18,1119,146,1088,151,6.1515,178100,1
-117.16,11.04,16,1109,450,1411,451,6.6119,169600,1
-117.14,11.04,11,1498,661,1411,618,1.111,147600,1
-117.15,11.01,6,1416,491,1119,467,6.9116,114600,1
-117.17,11.01,15,1787,111,1108,111,1.9816,115800,1
-117.17,11.01,16,1140,441,1104,416,1.5111,148700,1
-117.16,11.01,9,4611,759,1714,685,6.1711,169800,1
-117.17,11.01,19,1899,499,1156,511,4.87,110900,1
-117.17,11.01,11,1144,140,918,144,5.798,186100,1
-117.19,11.05,18,1146,118,671,191,1.1667,100000,1
-117.18,11.04,11,4459,918,1471,888,1.5179,151700,1
-117.17,11.04,17,1819,191,1101,404,1.55,114600,1
-117.19,11.04,10,1750,555,1181,510,4.7111,186900,1
-117.11,11.01,11,1171,111,601,167,1.8611,114100,1
-117.1,11.07,14,1670,416,1014,407,6.4147,195100,1
-117.19,11.08,18,1115,515,1461,476,5.7787,146700,1
-117.17,11.08,7,1949,447,1115,416,6.0911,141400,1
-117.19,11.06,10,1110,115,1008,115,6.1509,118700,1
-117.18,11.06,8,4171,1011,1585,941,4.0118,145800,1
-117.17,11.06,7,1686,711,1611,671,1.197,167100,1
-117.17,11.05,15,1111,808,1171,717,1.9081,111400,1
-117.1,11.08,14,1618,517,1189,510,4,141100,1
-117.14,11.06,17,1718,518,815,401,4.1181,157100,1
-117.11,11.07,11,1015,514,948,467,1.1984,169400,1
-117.1,11.07,16,1147,765,1165,690,1.5585,184800,1
-117.1,11.06,14,1171,511,870,441,1.194,176100,1
-117.1,11.06,11,1118,510,1049,485,4.017,190000,1
-117.1,11.05,14,1797,458,775,191,1.1108,111100,1
-117.11,11.17,11,10911,1041,4771,1858,4.0791,181100,1
-117.14,11.16,11,1851,458,1186,467,4.5694,141700,1
-117.11,11.16,19,1559,551,1511,545,4.0585,145500,1
-117.11,11.15,15,11145,1111,5495,1060,5.4904,161100,1
-117.11,11.11,15,1670,517,916,461,1.7717,154000,1
-117.11,11.1,15,1191,446,747,411,1.5141,500001,1
-117.19,11.11,4,617,105,114,105,1.9105,181000,1
-117.11,11.11,7,7974,1701,1904,1550,4.1181,188100,1
-117.19,11.11,4,1180,111,755,186,4.7961,168800,1
-117.19,11.1,6,6091,1018,1064,957,5.1817,159800,1
-117.18,11.1,11,1644,411,1197,199,6.5118,167900,1
-117.15,11.17,16,4595,1141,1849,1197,1.478,185600,1
-117.14,11.16,14,1006,177,610,146,1.15,187500,1
-117.14,11.15,19,5710,1411,4161,1406,1.0106,178500,1
-117.15,11.16,11,1111,105,580,191,1.975,500001,1
-117.15,11.16,10,1684,515,901,449,1.7891,106100,1
-117.14,11.15,17,4505,1140,1111,1061,1.1516,181100,1
-117.16,11.18,16,5550,1151,1171,1058,1.5509,181800,1
-117.16,11.18,19,1546,191,811,108,1.8891,185400,1
-117.15,11.17,16,1977,411,811,187,1.615,198000,1
-117.16,11.17,14,1046,441,811,167,1.1181,500001,1
-117.17,11.18,19,1911,509,855,194,1.6979,166700,1
-117.17,11.19,11,4104,1174,4719,1187,1.8114,171800,1
-117.17,11.19,11,1105,451,1118,419,1.8819,108600,1
-117.17,11.19,18,975,181,650,186,1.9561,191500,1
-117.17,11.19,18,861,111,486,104,4.1875,185000,1
-117.18,11.19,15,918,164,518,148,1.4581,197900,1
-117.18,11.14,14,5019,1171,1198,696,1.109,111100,1
-117.18,11.19,16,4111,1145,1701,895,1.9891,500000,1
-117.18,11.1,17,1877,581,1188,416,1.9186,106100,1
-117.17,11.1,19,918,117,845,119,1.6118,187500,1
-117.18,11.19,17,151,111,159,118,1.5615,161500,1
-117.18,11.1,16,1417,186,974,117,1.1901,184400,1
-117.16,11.1,19,1916,557,1190,481,1.1169,166100,1
-117.16,11.1,19,1119,561,1111,515,1.9519,169900,1
-117.16,11.1,16,1447,481,1405,486,1.1917,150800,1
-117.15,11.1,11,1197,718,1791,611,1.5754,169700,1
-117.15,11.11,14,1586,161,911,198,4.15,150100,1
-117.14,11.11,11,1061,176,1101,179,4.0109,145700,1
-117.15,11.1,11,1151,110,700,111,1.9875,141900,1
-117.14,11.11,11,5961,1171,1015,1114,1.7186,116100,1
-117.15,11.19,18,1811,476,1189,411,5.1711,198100,1
-117.14,11.19,11,1546,551,1511,518,5.176,114500,1
-117.11,11.19,15,1671,845,1817,796,1.9716,171600,1
-117.14,11.19,19,1575,515,1654,559,5.7409,174100,1
-117.19,11.14,5,1109,614,1811,578,1.1875,151800,1
-117.1,11.11,11,1619,791,1759,806,1.765,98500,1
-117.11,11.11,14,1580,604,981,569,1.6401,169100,1
-117.11,11.14,6,1580,188,791,165,4.0469,161400,1
-117.11,11.11,15,4784,1019,1810,986,1.4175,108900,1
-117.11,11.11,11,1868,601,855,559,1.7846,91100,1
-117.11,11.11,16,1057,111,116,111,1.7417,91700,1
-117.11,11.11,17,1146,100,414,188,1.1881,85800,1
-117.1,11.11,4,14960,1988,6666,1611,1.7568,184100,1
-117.11,11.19,11,10944,1751,8718,1441,4.1761,115500,1
-117.19,11.1,16,1150,461,1418,407,1.4754,157100,1
-117.11,11.18,16,1815,410,599,199,1.0147,87700,1
-117.19,11.19,18,6115,1111,4117,1161,1.0704,151600,1
-117.18,11.1,10,4815,854,1981,814,4.1418,151100,1
-117.17,11.11,15,1104,481,1415,461,1.676,115600,1
-117.15,11.11,4,1817,187,914,177,1.8958,189800,1
-117.15,11.11,18,1971,606,1051,491,1.675,117100,1
-117.18,11.11,11,1501,167,1514,141,1.6441,101100,1
-117.17,11.1,19,1115,111,1415,106,1.0171,99600,1
-117.18,11.18,11,6111,1040,4049,940,1.8156,150700,1
-117.15,11.1,14,1511,151,1151,157,6.1054,159000,1
-117.16,11.16,9,4609,798,1581,746,4.1419,171900,1
-117.1,11.16,11,1678,175,1117,164,4.1711,111800,1
-117.1,11.15,11,1119,419,1456,181,1.7911,111000,1
-117.11,11.15,14,1481,764,1140,687,1.115,101100,1
-117.11,11.15,11,1075,610,1841,674,1.8558,97100,1
-117.11,11.15,7,1499,410,1114,198,4.85,186900,1
-117.11,11.15,7,8106,1511,4199,1411,1.6101,170900,1
-117.14,11.11,11,1717,757,1111,717,1.1061,141000,1
-117.11,11.11,15,1919,591,1110,579,1.5871,155600,1
-117.11,11.11,15,1905,416,1158,188,1.11,117900,1
-117.11,11.14,11,4541,881,1198,870,1.9186,141400,1
-117.41,11.15,14,15115,4819,15681,4769,1.5719,114400,1
-117.14,11.14,17,1866,441,1154,411,4.5764,157100,1
-117.11,11.16,16,1165,481,1151,451,4.605,161100,1
-117.11,11.11,11,1914,411,1191,194,6.1475,111100,1
-117.11,11.14,10,5194,817,1111,810,5.4561,115700,1
-117.19,11.14,15,1110,488,1104,460,6.1009,114400,1
-117.17,11.14,15,1111,679,1011,564,1.7986,189900,1
-117.1,11.19,11,6158,1181,1778,1010,4.0157,195900,1
-117.17,11.18,16,1911,111,861,180,5.1786,176800,1
-117.15,11.18,16,1516,765,1007,687,1,146700,1
-117.14,11.4,16,1704,461,1111,414,1.7857,117000,1
-117.11,11.18,18,1119,704,1717,651,1.8191,171100,1
-117.14,11.18,16,1791,515,1696,516,1.668,171100,1
-117.15,11.18,17,1614,411,1011,189,1.0956,114400,1
-117.15,11.19,11,1699,541,1415,491,1.175,117100,1
-117.16,11.17,7,1111,548,1440,501,1.1168,154600,1
-117.15,11.17,8,1755,510,1687,511,1.995,146900,1
-117.14,11.17,14,4687,791,1416,779,4.5191,180900,1
-117.14,11.16,11,1786,480,1150,450,4.5,111600,1
-117.15,11.16,6,1715,960,1811,915,1.1114,147000,1
-117.14,11.46,14,1901,118,848,104,5.5195,171100,1
-117.19,11.41,16,1011,554,1101,518,4.0881,196100,1
-117.14,11.19,17,1889,587,1911,510,1.8547,108100,1
-117.1,11.18,14,5191,811,1150,810,5.0507,191500,1
-117.1,11.16,19,1518,658,1091,610,1.1614,168800,1
-116.95,11.11,16,1911,619,1818,540,1.1191,117000,1
-117.01,11.11,14,1088,109,601,191,1.8418,141800,1
-117.05,11.19,17,1800,111,891,181,7.0177,167600,1
-117.05,11.16,14,1101,569,1704,519,1.7644,164700,1
-117.11,11.17,11,1016,601,1717,541,4.9175,111800,1
-117,11.19,17,1071,111,571,111,8.1511,419100,1
-116.98,11.16,11,5898,1001,1119,945,4.7647,154100,1
-116.99,11.1,17,1980,519,1511,505,1.1551,150000,1
-116.9,11.11,11,4111,771,1011,701,1.1906,114500,1
-117.14,11.11,11,4068,819,918,500,1.1171,181100,1
-117.11,11.11,11,5819,919,1118,866,4.9115,198100,1
-117.08,11.11,14,1117,571,1185,511,4.15,171100,1
-117.1,11.14,11,4991,,1106,801,6.1079,107100,1
-117.15,11.1,16,1690,459,1151,191,4.0118,194600,1
-117.1,11.1,16,4409,619,1875,609,5.541,186400,1
-117.11,11.11,17,1675,671,1691,597,1.1881,190800,1
-117.11,11.11,16,1114,641,1555,560,1.7117,175000,1
-117.11,11.11,15,1410,141,704,111,1.9571,161500,1
-117.11,11.14,16,1991,110,1014,104,4.1068,140100,1
-117.14,11.11,11,1756,648,1767,614,4.0776,196000,1
-117.14,11.11,11,1718,108,1194,111,1.4159,150900,1
-117.11,11.11,11,1899,657,1946,579,1.9875,171000,1
-117.11,11.11,18,1114,571,961,557,1.808,97000,1
-117.11,11.11,16,1114,719,1016,608,1.0146,148800,1
-117.14,11.11,10,1961,114,1171,149,4.1116,161500,1
-117.14,11.11,9,1486,616,1918,515,1.1191,151400,1
-117.11,11.11,14,544,108,148,117,4.115,164600,1
-117.15,11.15,6,6160,991,1997,1019,4.6187,105000,1
-117.17,11.11,5,10908,1911,9690,1510,4.1405,198500,1
-117.17,11.11,5,1181,117,999,115,5.0149,196700,1
-117.17,11.11,16,1410,111,470,111,1.8849,90800,1
-117.18,11.11,11,1811,541,1065,511,1.1844,98600,1
-117.17,11.11,5,5764,996,1161,1011,4.4511,177500,1
-117.15,11.11,16,1010,147,1160,111,1.9815,141600,1
-117.15,11.11,19,1167,441,1654,415,1.5,115800,1
-117.16,11.11,16,1906,408,1115,417,1.0197,116000,1
-117.18,11.1,11,1471,161,1011,185,4.11,175600,1
-117.17,11.1,11,1145,179,1160,404,4.1054,150700,1
-117.16,11.1,11,1161,715,1675,619,1.8114,111900,1
-117.17,11.1,14,1851,111,978,111,4.1541,156900,1
-117.17,11.19,8,971,189,661,109,1.714,119100,1
-117.18,11.19,5,1697,619,1611,580,1.4456,165800,1
-117.15,11.11,9,1944,488,1991,451,1.066,117100,1
-117.14,11.11,19,1871,489,1859,446,1.1875,111700,1
-117.14,11.11,18,1846,419,1581,187,1.0981,111100,1
-117.14,11.1,15,1611,415,1045,186,1.4505,147500,1
-117.14,11.1,16,1701,404,989,167,1.5119,171700,1
-117.15,11.1,11,1161,618,1471,596,1.0615,114500,1
-117.15,11.1,10,1050,471,1101,471,1.7961,111100,1
-117.15,11.11,11,1101,191,1015,191,1.6119,117000,1
-117.11,11.11,11,1914,186,861,181,1.6181,111800,1
-117.11,11.11,19,4400,818,1901,715,1.6175,198800,1
-117.11,11.1,11,1716,177,801,191,4.4844,105500,1
-117.11,11.1,19,1171,710,1770,691,1.5109,166000,1
-117.11,11.1,11,1184,160,999,156,4.8919,111500,1
-117.11,11.1,11,1117,518,1188,466,5.04,151700,1
-117.11,11.19,16,1004,656,1948,606,1.7019,116900,1
-117.17,11.18,4,1171,771,1481,617,1.9111,115700,1
-117.16,11.19,4,1141,595,1518,545,1.9469,116100,1
-117.16,11.19,1,1619,509,1044,511,4.1161,158500,1
-117.15,11.19,18,1891,106,810,179,4.5764,107000,1
-117.14,11.19,19,1569,151,1015,151,1.9191,159400,1
-117.11,11.19,11,1554,447,1147,411,1.6146,191500,1
-117.14,11.18,19,1117,565,1646,554,5.0195,100100,1
-117.1,11.17,6,7880,1511,1760,1460,4.1807,181600,1
-117.11,11.17,18,1141,199,818,181,4.1181,119000,1
-117.11,11.17,7,1149,111,809,181,5.551,181900,1
-117.11,11.16,4,5846,894,1181,801,5.5956,147800,1
-117.11,11.16,17,1704,161,781,181,5.6605,114400,1
-117.19,11.18,15,1780,791,1611,711,1.7644,111400,1
-117.19,11.18,17,811,176,416,168,1.1667,160600,1
-117.18,11.18,16,1001,591,841,518,1.1105,157100,1
-117.18,11.18,14,676,118,184,116,6.1096,178100,1
-117.16,11.18,9,4540,791,1115,746,4.5781,115600,1
-117.17,11.15,4,11915,4115,10877,1958,4.6157,144900,1
-117.19,11.15,11,1560,445,951,448,4.0615,87500,1
-117.14,11.17,4,9998,1874,1915,1671,4.1816,117500,1
-117.11,11.17,6,1487,161,810,111,1.615,115700,1
-117.11,11.16,4,1066,615,1164,581,4,118100,1
-117.11,11.16,1,4614,946,1091,808,1.6716,114500,1
-117.11,11.18,11,4171,886,1118,801,1.1444,181900,1
-117.11,11.17,16,1787,161,1446,161,1.75,161800,1
-117.11,11.19,11,1765,611,1711,591,4.8151,118500,1
-117.19,11.18,7,1561,711,1911,657,4.1118,109700,1
-117.11,11.16,11,1917,698,1146,579,1.6487,196000,1
-117.1,11.16,11,4501,1117,1094,1091,1.1159,91600,1
-117.1,11.15,11,4091,864,1917,765,1.0119,199000,1
-117.1,11.14,19,1015,414,1661,401,1.8147,119100,1
-117.11,11.14,5,4576,848,1114,705,5.0111,110400,1
-117.11,11.14,11,4819,954,1708,951,1.8586,161100,1
-117.11,11.11,15,1889,168,754,409,1.1178,111800,1
-117.17,11.18,15,596,115,416,117,1.0111,114100,1
-117.18,11.16,15,5911,1106,1941,1006,1.1791,159900,1
-117.15,11.16,5,4750,961,1716,905,1.5819,158500,1
-117.14,11.16,16,1660,,711,114,5.6874,101700,1
-117.11,11.15,15,1141,181,997,190,1.4811,191100,1
-117.14,11.15,17,1149,181,701,191,5.5696,168400,1
-117.14,11.15,16,1119,198,758,178,5.0146,174600,1
-117.15,11.14,15,1070,108,470,117,1.1061,158900,1
-117.11,11.15,16,1907,671,1759,661,1.1776,171600,1
-117.11,11.14,16,1649,178,991,177,4.8516,170700,1
-117.11,11.14,5,1618,519,1110,511,4.1051,171400,1
-117.11,11.14,16,1710,171,1015,167,4.1641,161600,1
-117.11,11.14,11,1161,408,1111,196,1.8967,171600,1
-117.11,11.14,11,1158,456,1147,411,4.0495,151900,1
-117.19,11.14,11,1651,911,1677,718,1.1167,91000,1
-117.18,11.15,7,6115,1681,5410,1580,1.11,117500,1
-117.11,11.11,19,1068,596,911,554,1.775,168000,1
-117.1,11.11,18,4171,716,1471,675,5.1194,147800,1
-117.11,11.11,4,1161,689,916,561,4.1671,158900,1
-117.18,11.11,16,1470,601,1197,551,5.1814,179900,1
-117.15,11.11,8,8551,1417,1115,1111,5.111,155800,1
-117.14,11.11,10,1487,545,1410,557,6.0116,140100,1
-117.11,11.1,4,1861,191,685,148,7.745,117400,1
-117.15,11.1,14,1676,710,1176,614,1.9464,171900,1
-117.16,11.09,11,1198,407,149,169,7.0411,500001,1
-117.16,11.09,11,1710,761,1115,601,4.1667,117100,1
-117.11,11.09,7,5110,855,1015,768,6.1171,179600,1
-117.15,11.08,11,1651,465,1111,415,7.5401,140100,1
-117.15,11.08,14,7108,1011,1097,1014,6.617,185100,1
-117.16,11.08,11,5080,814,1958,716,5.1905,199600,1
-117.09,11.11,9,5685,1441,1771,1150,1.0416,119900,1
-117.08,11.14,15,1497,150,817,119,4.1846,154100,1
-117.08,11.14,11,1410,191,911,194,4.1157,160900,1
-117.07,11.14,16,1546,419,1681,408,4.7416,160600,1
-117.07,11.15,17,1891,197,916,187,5.1841,157700,1
-117.06,11.15,14,1155,179,1158,160,4.7941,147500,1
-117.11,11.19,15,1154,488,1656,419,5.0461,111400,1
-117.01,11.18,17,5191,886,1711,810,5.1771,111800,1
-117.06,11.17,4,5465,974,1844,950,4.4477,174800,1
-117.1,11.17,11,1465,411,1116,418,5.4819,181800,1
-117.08,11.16,11,6141,1010,1697,977,4.8554,106700,1
-117.07,11.15,15,1994,511,1111,501,1.1014,180400,1
-117.08,11.14,19,1619,494,1444,501,1.5461,156800,1
-117.09,11.15,11,1958,865,1981,840,1.4764,117500,1
-117.07,11.11,17,6817,1611,4516,1474,1.6151,115100,1
-117.07,11.11,11,555,165,611,176,1.1786,117500,1
-117.06,11.14,17,1819,674,1447,717,1.8185,117100,1
-117.05,11.11,10,7746,1015,5170,1818,1.1761,98500,1
-117.04,11.15,15,11814,1888,6581,1789,1.8147,150000,1
-117.05,11.14,16,4551,1166,1717,1051,1.15,116100,1
-117.06,11.11,11,8741,1114,4854,1957,1.8015,141500,1
-117.08,11.11,17,8466,1618,7014,1167,1.1417,111700,1
-117.08,11.11,41,107,44,107,48,0.7054,117500,1
-117.11,11.15,14,8174,1407,1916,1195,4.7019,191100,1
-117.1,11.15,5,1159,685,1198,581,1.1467,161100,1
-117.11,11.15,7,1810,464,1564,457,4.4655,181800,1
-117.14,11.18,11,5546,974,1100,970,1.7109,199800,1
-117.1,11.14,7,10665,1576,4917,1414,1.1171,159500,1
-117.11,11.14,10,1108,616,1195,581,1.4455,190500,1
-117.14,11.11,7,6116,1011,1661,911,4.9005,164000,1
-117.11,11.11,17,1164,651,1111,699,1.081,80000,1
-117.11,11.11,46,51,11,59,11,1.875,100000,1
-117.1,11.11,11,961,141,115,101,0.811,175000,1
-117.11,11.11,17,1641,617,1167,647,1.1875,111400,1
-117.14,11.07,11,9101,1601,4074,1504,4.1511,199600,1
-117.11,11.07,45,1011,115,161,177,1.6189,186600,1
